seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
1675610640,4,359,218,139,9,15,10.4228,12.231,1,3,3042.0931,5059.0618
1675610640,4,360,286,201,15,16,22.8838,32.4089,0,2,5838.3806,6489.041
1675610640,4,361,285,171,15,10,11.5402,24.733,0,2,2443.4629,3214.7677
1675610640,4,362,109,19,16,20,16.7643,18.8974,1,3,3457.5115,5095.5376
1675610640,4,363,128,115,18,12,28.9662,21.4581,3,4,4956.3921,4737.3253
1675610640,4,364,153,18,10,14,8.7486,19.1307,0,2,1460.6847,4392.7715
1675610640,4,365,285,235,11,12,14.3649,12.9853,1,3,2674.6188,2145.0672
1675610640,4,366,4,139,2,7,12.7959,9.7664,1,1,2002.3293,2066.3885
1675610640,4,367,109,243,6,13,12.4847,9.1582,2,1,1678.5465,2479.7041
1675610640,4,368,32,155,10,10,13.1134,4.6803,1,1,2014.8906,2121.2113
1675610640,4,369,82,171,10,10,4.4065,3.3086,2,2,2521.9135,2424.1048
1675610640,4,370,226,19,9,7,14.3027,6.1643,1,1,4039.43,2464.296
1675610640,4,371,286,32,14,12,7.0677,12.929,0,1,1576.3821,2483.2579
1675610640,4,372,144,109,11,12,11.1261,20.2161,0,2,1631.4807,4035.7603
1675610640,4,373,237,89,11,18,15.0743,17.4088,1,2,1848.5103,2945.1567
1675610640,4,374,235,139,9,14,16.9257,10.7748,3,2,3838.3201,2879.1488
1675610640,4,375,4,151,10,16,16.2418,13.9607,2,0,1651.3903,2235.0183
1675610640,4,376,114,188,11,14,16.9422,42.4559,1,3,4828.4668,10016.8946
1675610640,4,377,63,246,7,12,8.3255,11.6214,1,1,1035.6009,3486.1839
1675610640,4,378,286,96,15,13,15.1943,10.9176,1,1,2616.9653,2291.8177
1675610640,4,379,67,286,7,15,5.3918,22.0089,1,2,1199.3366,3742.9997
1675610640,4,380,10,12,4,8,4.9096,12.8355,1,3,1279.5887,3478.5241
1675610640,4,381,109,139,12,8,23.95,8.6885,4,2,5126.3666,1913.4929
1675610640,4,382,171,128,12,17,4.6581,22.7961,1,1,1710.7146,3918.9302
1675610640,4,383,103,285,15,9,8.9158,9.1675,0,0,1812.5857,1409.8173
1675610640,4,384,12,19,10,17,18.0584,17.8321,0,2,4798.1595,4970.3631
1675610640,4,385,218,235,11,11,8.7973,20.2608,1,4,1899.8169,5341.6725
1675610640,4,386,171,115,5,17,8.3122,13.1301,2,1,1158.9394,2144.0169
1675610640,4,387,161,115,18,16,6.3519,10.8538,0,3,3548.0019,2263.477
1675610640,4,388,264,103,16,7,17.2594,9.3232,2,2,6207.3522,1883.3264
1675610640,4,389,171,19,8,8,5.3537,11.4803,3,2,2066.0908,3522.192
1675610640,4,390,140,4,6,10,6.8296,7.9456,1,1,1482.1784,1781.7648
1675610640,4,391,244,12,11,6,25.2689,11.1336,2,1,4838.1135,3061.6551
1675610640,4,392,185,151,11,12,16.0622,16.2876,1,0,4230.3852,3621.2784
1675610640,4,393,244,171,9,12,15.0656,11.4588,1,1,1767.8571,2151.4263
1675610640,4,394,155,67,1,10,0.3542,10.9418,0,2,272.2805,2599.7458
1675610640,4,395,63,197,11,19,13.813,12.2612,1,1,4031.8931,2356.0219
1675610640,4,396,114,109,11,14,30.5609,20.9525,3,3,6306.47,4180.2709
1675610640,4,397,4,63,13,9,15.9294,17.6351,1,0,2793.8302,3248.2644
1675610640,4,398,188,155,2,6,2.7663,12.8962,1,1,293.0404,3476.8981
1675610640,4,399,241,67,16,18,15.9745,19.5996,0,1,2477.8487,3170.1949
1675610640,4,400,63,201,12,14,13.733,7.3781,1,1,3305.6159,1323.7615
1675610640,5,401,382,397,4,9,2.7138,17.7327,1,2,781.4014,3267.0654
1675610640,5,402,298,304,10,6,13.5237,7.4056,2,3,2767.7405,1698.8966
1675610640,5,403,386,353,12,13,10.8201,19.2373,1,2,2613.4023,3660.5888
1675610640,5,404,382,285,16,20,20.1923,16.9465,2,1,3972.6327,2860.0172
1675610640,5,405,286,144,13,10,21.1672,22.8433,0,1,3476.8553,4203.6818
1675610640,5,406,327,331,20,14,13.5275,8.5694,0,1,2096.716,2005.0168
1675610640,5,407,10,318,9,11,6.6865,11.6775,0,1,1590.8475,2581.4258
1675610640,5,408,380,10,6,7,3.9334,5.4494,2,1,1206.393,1571.4217
1675610640,5,409,311,394,5,7,6.2408,16.9199,3,3,1389.7053,3997.4751
1675610640,5,410,139,161,15,13,12.0809,6.3991,1,2,3844.254,1744.7042
1675610640,5,411,397,4,10,7,20.7842,5.5035,3,2,3647.679,1627.3543
1675610640,5,412,373,96,1,12,6.5715,13.8889,0,1,1178.7839,2800.4695
1675610640,5,413,82,241,6,13,5.257,5.6606,1,1,1737.446,1374.825
1675610640,5,414,171,320,0,6,4.0042,10.0555,1,0,874.7815,2173.982
1675610640,5,415,327,155,17,11,10.792,6.0361,0,1,1377.041,1873.2969
1675610640,5,416,12,309,14,11,11.1074,5.8873,1,0,2712.9304,1576.6094
1675610640,5,417,171,102,19,16,18.5874,7.2615,2,0,3982.9185,3266.2467
1675610640,5,418,235,103,4,8,4.8869,7.8065,2,2,977.2014,1966.7525
1675610640,5,419,318,327,5,11,6.8004,22.6505,2,0,1722.3607,3993.7123
1675610640,5,420,394,386,5,12,14.3286,8.1975,2,1,2865.0559,2289.736
1675610640,5,421,380,382,11,11,3.6411,2.4585,1,0,1071.7398,524.9804
