seed,generation,child_id,parent1_id,parent2_id,morph_diff_p1,morph_diff_p2,tf_diff_p1,tf_diff_p2,activation_diff_p1,activation_diff_p2,trajectory_diff_p1,trajectory_diff_p2
2740078919,5,410,379,343,0,7,0.0,1.2138,0,1,0.0,1631.5417
2740078919,5,411,396,108,17,12,6.3433,15.1572,0,2,2810.3823,3119.5076
2740078919,5,412,396,163,9,12,6.9072,6.3318,1,1,3598.0155,1252.7971
2740078919,5,413,232,390,5,13,0.2211,1.0498,0,1,528.767,2500.2446
2740078919,5,414,36,215,4,8,4.423,9.5011,2,2,1457.3915,1758.4827
2740078919,5,415,396,163,11,13,10.1157,11.291,3,3,5689.9233,2769.9224
2740078919,5,416,237,210,20,13,4.0922,8.545,1,2,1959.1994,2984.9525
2740078919,5,417,308,204,14,9,3.1035,6.2812,1,3,954.9197,1916.6661
2740078919,5,418,378,198,0,17,0.0,1.5407,0,1,20.2933,1341.4094
2740078919,5,419,89,390,9,12,1.7822,11.2627,1,2,1951.1438,4477.9973
2740078919,5,420,7,229,2,13,0.3567,10.5365,0,1,432.341,2821.262
